exp,sourceFile,conditionId,variant,setup,board,p1,p2,candidateIsP1,winner,evidenceStatus,exclusionReason,engineSeed,randomStartSeed,game
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p2,accepted,,830099,830101490302,5
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490303,6
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490304,7
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,draw,accepted,,830099,830101490305,8
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p2,accepted,,830099,830101490306,9
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490307,10
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p2,accepted,,830099,830101490308,11
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p2,accepted,,830099,830101490309,12
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490310,13
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p2,accepted,,830099,830101490311,14
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p2,accepted,,830099,830101490312,15
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490313,16
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p2,accepted,,830099,830101490314,17
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490315,18
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,draw,accepted,,830099,830101490316,19
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490317,20
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490318,21
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p2,accepted,,830099,830101490319,22
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490320,23
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490321,24
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490322,25
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,draw,accepted,,830099,830101490323,26
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,draw,accepted,,830099,830101490324,27
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490325,28
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490326,29
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p2,accepted,,830099,830101490327,30
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p2,accepted,,830099,830101490328,31
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p2,accepted,,830099,830101490329,32
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490330,33
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p1,accepted,,830099,830101490331,34
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p2,accepted,,830099,830101490332,35
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p2,accepted,,830099,830101490333,36
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490334,37
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:99,true,p2,accepted,,830099,830101490335,38
tf_phase7_policy_standard_2026-08-20,standard_12x10_g100_vs_g99.jsonl,standard-random-12x10,standard,random-start,12x10,tf:99,tf:100,false,p1,accepted,,830099,830101490336,39
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p1,accepted,,830200,830202490600,0
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p2,accepted,,830200,830202490601,1
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p1,accepted,,830200,830202490602,2
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p2,accepted,,830200,830202490603,3
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,draw,accepted,,830200,830202490604,4
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:100,tf:101,false,p1,accepted,,830200,830202490605,5
tf_phase7_policy_standard_2026-08-20,standard_12x10_g101_vs_g100.jsonl,standard-random-12x10,standard,random-start,12x10,tf:101,tf:100,true,p2,accepted,,830200,830202490606,6
