exp,sourceFile,conditionId,variant,setup,board,p1,p2,candidateIsP1,winner,evidenceStatus,exclusionReason,engineSeed,randomStartSeed,game
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493299,2
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493300,3
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493301,4
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p2,accepted,,831099,831101493302,5
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493303,6
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p2,accepted,,831099,831101493304,7
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493305,8
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p2,accepted,,831099,831101493306,9
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493307,10
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493308,11
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493309,12
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493310,13
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493311,14
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493312,15
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493313,16
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493314,17
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493315,18
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493316,19
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493317,20
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493318,21
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493319,22
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493320,23
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493321,24
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p2,accepted,,831099,831101493322,25
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493323,26
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493324,27
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493325,28
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493326,29
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p2,accepted,,831099,831101493327,30
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493328,31
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493329,32
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493330,33
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:100,tf:99,true,p1,accepted,,831099,831101493331,34
tf_phase7_policy_classic_2026-08-20,classic_12x10_g100_vs_g99.jsonl,classic-random-12x10,classic,random-start,12x10,tf:99,tf:100,false,p1,accepted,,831099,831101493332,35
